#L E_Pd_01_0001    x_Pd_01_0001    E_Pd_01_0002    x_Pd_01_0002    E_Pd_01_0003    x_Pd_01_0003    E_Pd_01_0004    x_Pd_01_0004    E_Pd_01_0005    x_Pd_01_0005
   2.465743e+04    +9.885923e-01   2.465753e+04    +9.868504e-01   2.465756e+04    +9.923375e-01   2.465744e+04    +9.953314e-01   2.465746e+04    +9.898480e-01
   2.465843e+04    +9.939439e-01   2.465852e+04    +9.938810e-01   2.465859e+04    +9.949964e-01   2.465841e+04    +9.898851e-01   2.465848e+04    +9.918776e-01
   2.465942e+04    +9.911070e-01   2.465949e+04    +9.883128e-01   2.465957e+04    +9.933019e-01   2.465942e+04    +9.917884e-01   2.465947e+04    +9.933770e-01
   2.466040e+04    +9.899514e-01   2.466049e+04    +9.952988e-01   2.466058e+04    +9.906936e-01   2.466044e+04    +9.970015e-01   2.466053e+04    +9.944837e-01
   2.466142e+04    +9.946378e-01   2.466148e+04    +9.972013e-01   2.466165e+04    +9.910170e-01   2.466143e+04    +9.915330e-01   2.466150e+04    +1.002100e+00
   2.466236e+04    +9.939272e-01   2.466242e+04    +9.970143e-01   2.466257e+04    +9.940006e-01   2.466233e+04    +9.939271e-01   2.466249e+04    +9.896188e-01
   2.466338e+04    +9.926963e-01   2.466345e+04    +9.967222e-01   2.466357e+04    +9.956064e-01   2.466338e+04    +9.892708e-01   2.466345e+04    +1.001420e+00
   2.466434e+04    +9.894300e-01   2.466434e+04    +1.001188e+00   2.466462e+04    +1.000166e+00   2.466431e+04    +9.963617e-01   2.466445e+04    +9.931967e-01
   2.466527e+04    +9.912832e-01   2.466538e+04    +9.991291e-01   2.466551e+04    +9.958354e-01   2.466525e+04    +9.911441e-01   2.466543e+04    +9.948742e-01
   2.466632e+04    +9.965797e-01   2.466632e+04    +9.955856e-01   2.466641e+04    +9.949674e-01   2.466624e+04    +9.895458e-01   2.466641e+04    +9.944159e-01
   2.466730e+04    +9.930124e-01   2.466731e+04    +9.977519e-01   2.466744e+04    +9.972932e-01   2.466727e+04    +9.960631e-01   2.466737e+04    +9.973675e-01
   2.466821e+04    +9.970617e-01   2.466831e+04    +9.905540e-01   2.466844e+04    +1.003368e+00   2.466824e+04    +9.973932e-01   2.466833e+04    +9.982245e-01
   2.466921e+04    +9.970198e-01   2.466926e+04    +9.936436e-01   2.466944e+04    +9.983132e-01   2.466922e+04    +1.000389e+00   2.466929e+04    +9.979034e-01
   2.467017e+04    +9.973626e-01   2.467024e+04    +9.928157e-01   2.467034e+04    +9.959596e-01   2.467017e+04    +9.987837e-01   2.467024e+04    +9.991157e-01
   2.467113e+04    +9.927534e-01   2.467121e+04    +9.993703e-01   2.467128e+04    +9.930250e-01   2.467112e+04    +9.960469e-01   2.467124e+04    +1.000056e+00
   2.467205e+04    +9.957010e-01   2.467216e+04    +9.989922e-01   2.467225e+04    +9.945599e-01   2.467209e+04    +9.923023e-01   2.467223e+04    +9.935325e-01
   2.467302e+04    +9.981165e-01   2.467309e+04    +9.980289e-01   2.467327e+04    +9.968144e-01   2.467303e+04    +9.949483e-01   2.467312e+04    +9.979142e-01
   2.467396e+04    +9.984431e-01   2.467410e+04    +1.002080e+00   2.467419e+04    +1.001262e+00   2.467403e+04    +9.950089e-01   2.467411e+04    +9.939379e-01
   2.467494e+04    +1.000853e+00   2.467504e+04    +9.972241e-01   2.467514e+04    +9.938498e-01   2.467497e+04    +9.952072e-01   2.467510e+04    +1.002745e+00
   2.467597e+04    +9.953834e-01   2.467597e+04    +1.002109e+00   2.467615e+04    +9.983098e-01   2.467596e+04    +9.971348e-01   2.467609e+04    +9.952365e-01
   2.467691e+04    +9.982446e-01   2.467697e+04    +9.930145e-01   2.467708e+04    +1.003194e+00   2.467690e+04    +9.996819e-01   2.467695e+04    +9.978568e-01
   2.467787e+04    +9.956663e-01   2.467787e+04    +9.971281e-01   2.467802e+04    +1.000806e+00   2.467787e+04    +1.001423e+00   2.467795e+04    +1.002218e+00
   2.467885e+04    +9.996033e-01   2.467891e+04    +9.967540e-01   2.467901e+04    +9.952617e-01   2.467885e+04    +1.002279e+00   2.467890e+04    +1.003712e+00
   2.467981e+04    +1.000999e+00   2.467991e+04    +9.999342e-01   2.467995e+04    +9.987486e-01   2.467977e+04    +9.997320e-01   2.467990e+04    +9.975187e-01
   2.468081e+04    +9.973955e-01   2.468084e+04    +1.001887e+00   2.468090e+04    +9.954175e-01   2.468081e+04    +9.985897e-01   2.468086e+04    +9.988027e-01
   2.468169e+04    +9.957426e-01   2.468181e+04    +9.981588e-01   2.468192e+04    +1.001981e+00   2.468177e+04    +1.000921e+00   2.468184e+04    +9.981849e-01
   2.468269e+04    +9.974471e-01   2.468279e+04    +9.978979e-01   2.468291e+04    +1.003346e+00   2.468271e+04    +9.942461e-01   2.468280e+04    +9.968135e-01
   2.468362e+04    +9.960848e-01   2.468369e+04    +9.969558e-01   2.468383e+04    +1.001611e+00   2.468369e+04    +9.980821e-01   2.468375e+04    +1.002171e+00
   2.468459e+04    +9.936496e-01   2.468474e+04    +9.973562e-01   2.468478e+04    +1.004583e+00   2.468465e+04    +9.997682e-01   2.468471e+04    +9.972327e-01
   2.468555e+04    +9.913190e-01   2.468568e+04    +9.986100e-01   2.468573e+04    +1.003118e+00   2.468569e+04    +9.982583e-01   2.468569e+04    +9.989672e-01
   2.468659e+04    +1.002749e+00   2.468664e+04    +9.979663e-01   2.468672e+04    +9.990291e-01   2.468655e+04    +9.968620e-01   2.468673e+04    +9.977265e-01
   2.468755e+04    +1.003798e+00   2.468766e+04    +9.959226e-01   2.468773e+04    +9.943611e-01   2.468752e+04    +1.000526e+00   2.468769e+04    +1.004943e+00
   2.468855e+04    +1.000926e+00   2.468858e+04    +9.964116e-01   2.468871e+04    +1.001272e+00   2.468859e+04    +1.000239e+00   2.468862e+04    +1.003015e+00
   2.468949e+04    +9.964962e-01   2.468955e+04    +9.941000e-01   2.468975e+04    +9.939439e-01   2.468957e+04    +9.987007e-01   2.468962e+04    +1.000794e+00
   2.469051e+04    +1.000504e+00   2.469057e+04    +9.971541e-01   2.469071e+04    +9.940328e-01   2.469056e+04    +9.990410e-01   2.469060e+04    +9.994855e-01
   2.469152e+04    +9.952654e-01   2.469151e+04    +1.000795e+00   2.469163e+04    +9.994600e-01   2.469154e+04    +9.942454e-01   2.469159e+04    +9.961761e-01
   2.469254e+04    +1.001115e+00   2.469254e+04    +1.002335e+00   2.469273e+04    +9.993837e-01   2.469249e+04    +9.964050e-01   2.469258e+04    +9.952614e-01
   2.469343e+04    +9.964850e-01   2.469350e+04    +9.941957e-01   2.469361e+04    +1.004545e+00   2.469349e+04    +9.971106e-01   2.469360e+04    +1.000748e+00
   2.469444e+04    +1.001843e+00   2.469450e+04    +9.916937e-01   2.469459e+04    +1.000740e+00   2.469450e+04    +1.001864e+00   2.469454e+04    +9.978296e-01
   2.469546e+04    +9.949449e-01   2.469549e+04    +9.966419e-01   2.469551e+04    +1.000495e+00   2.469540e+04    +9.977358e-01   2.469553e+04    +9.964966e-01
   2.469637e+04    +9.979149e-01   2.469643e+04    +9.923716e-01   2.469654e+04    +9.938903e-01   2.469635e+04    +9.958687e-01   2.469649e+04    +9.952725e-01
   2.469735e+04    +1.000201e+00   2.469740e+04    +9.946397e-01   2.469746e+04    +9.974448e-01   2.469737e+04    +1.001683e+00   2.469753e+04    +9.977803e-01
   2.469829e+04    +9.964787e-01   2.469842e+04    +1.000595e+00   2.469848e+04    +1.000337e+00   2.469831e+04    +9.919166e-01   2.469845e+04    +9.902716e-01
   2.469930e+04    +9.955198e-01   2.469930e+04    +9.989128e-01   2.469944e+04    +9.988896e-01   2.469930e+04    +9.921242e-01   2.469941e+04    +9.953611e-01
   2.470026e+04    +9.917245e-01   2.470029e+04    +9.933780e-01   2.470041e+04    +9.986440e-01   2.470026e+04    +9.970770e-01   2.470037e+04    +9.992269e-01
   2.470126e+04    +9.941461e-01   2.470123e+04    +9.892690e-01   2.470133e+04    +9.966856e-01   2.470125e+04    +9.946719e-01   2.470132e+04    +9.943515e-01
   2.470219e+04    +9.942036e-01   2.470219e+04    +9.943123e-01   2.470238e+04    +9.939483e-01   2.470217e+04    +9.954999e-01   2.470230e+04    +9.939702e-01
   2.470311e+04    +9.958721e-01   2.470318e+04    +9.975051e-01   2.470332e+04    +9.964288e-01   2.470312e+04    +9.929971e-01   2.470329e+04    +9.927777e-01
   2.470410e+04    +9.966549e-01   2.470412e+04    +9.931115e-01   2.470424e+04    +9.901448e-01   2.470408e+04    +9.993503e-01   2.470423e+04    +9.924650e-01
   2.470508e+04    +9.927730e-01   2.470513e+04    +9.957573e-01   2.470525e+04    +9.919917e-01   2.470510e+04    +9.924069e-01   2.470519e+04    +1.001853e+00
   2.470602e+04    +9.936294e-01   2.470607e+04    +9.968234e-01   2.470619e+04    +9.933662e-01   2.470607e+04    +9.865269e-01   2.470616e+04    +9.959890e-01
   2.470699e+04    +9.943777e-01   2.470701e+04    +9.889565e-01   2.470709e+04    +9.903340e-01   2.470701e+04    +9.932248e-01   2.470712e+04    +9.875509e-01
   2.470795e+04    +9.901085e-01   2.470798e+04    +9.905692e-01   2.470810e+04    +9.904916e-01   2.470799e+04    +9.882822e-01   2.470811e+04    +9.902827e-01
   2.470892e+04    +9.931769e-01   2.470898e+04    +9.835173e-01   2.470903e+04    +9.900911e-01   2.470894e+04    +9.904899e-01   2.470909e+04    +9.870510e-01
   2.470997e+04    +9.893918e-01   2.470997e+04    +9.894677e-01   2.471004e+04    +9.922531e-01   2.470990e+04    +9.942353e-01   2.471008e+04    +9.866188e-01
   2.471087e+04    +9.908474e-01   2.471091e+04    +9.938425e-01   2.471102e+04    +9.897689e-01   2.471087e+04    +9.892591e-01   2.471097e+04    +9.880614e-01
   2.471183e+04    +9.885414e-01   2.471181e+04    +9.913427e-01   2.471197e+04    +9.925441e-01   2.471184e+04    +9.852650e-01   2.471196e+04    +9.891399e-01
   2.471282e+04    +9.882234e-01   2.471286e+04    +9.869871e-01   2.471297e+04    +9.862499e-01   2.471279e+04    +9.916798e-01   2.471291e+04    +9.817552e-01
   2.471376e+04    +9.844809e-01   2.471381e+04    +9.877021e-01   2.471394e+04    +9.918420e-01   2.471379e+04    +9.895654e-01   2.471396e+04    +9.882321e-01
   2.471476e+04    +9.930175e-01   2.471481e+04    +9.834994e-01   2.471487e+04    +9.916554e-01   2.471478e+04    +9.902509e-01   2.471490e+04    +9.900820e-01
   2.471573e+04    +9.878485e-01   2.471577e+04    +9.826997e-01   2.471590e+04    +9.851489e-01   2.471572e+04    +9.885810e-01   2.471580e+04    +9.879220e-01
   2.471672e+04    +9.879740e-01   2.471676e+04    +9.888772e-01   2.471688e+04    +9.825417e-01   2.471668e+04    +9.857315e-01   2.471681e+04    +9.866854e-01
   2.471764e+04    +9.899904e-01   2.471769e+04    +9.882592e-01   2.471779e+04    +9.818784e-01   2.471767e+04    +9.843083e-01   2.471778e+04    +9.856207e-01
   2.471864e+04    +9.863226e-01   2.471866e+04    +9.901843e-01   2.471875e+04    +9.853620e-01   2.471865e+04    +9.880920e-01   2.471874e+04    +9.932950e-01
   2.471956e+04    +9.921627e-01   2.471963e+04    +9.912734e-01   2.471973e+04    +9.870184e-01   2.471957e+04    +9.879114e-01   2.471973e+04    +9.858330e-01
   2.472057e+04    +9.866510e-01   2.472061e+04    +9.879461e-01   2.472072e+04    +9.862149e-01   2.472060e+04    +9.896957e-01   2.472065e+04    +9.916487e-01
   2.472153e+04    +9.814077e-01   2.472155e+04    +9.872648e-01   2.472172e+04    +9.879719e-01   2.472152e+04    +9.916762e-01   2.472165e+04    +9.866193e-01
   2.472245e+04    +9.845550e-01   2.472250e+04    +9.879348e-01   2.472264e+04    +9.864431e-01   2.472250e+04    +9.909807e-01   2.472258e+04    +9.821201e-01
   2.472344e+04    +9.899996e-01   2.472348e+04    +9.882481e-01   2.472373e+04    +9.916895e-01   2.472343e+04    +9.878090e-01   2.472363e+04    +9.898391e-01
   2.472439e+04    +9.874908e-01   2.472447e+04    +9.847575e-01   2.472462e+04    +9.892067e-01   2.472442e+04    +9.857646e-01   2.472456e+04    +9.893347e-01
   2.472537e+04    +9.842832e-01   2.472550e+04    +9.884699e-01   2.472560e+04    +9.886372e-01   2.472544e+04    +9.905037e-01   2.472540e+04    +9.926394e-01
   2.472637e+04    +9.844037e-01   2.472641e+04    +9.871236e-01   2.472654e+04    +9.825609e-01   2.472646e+04    +9.820594e-01   2.472650e+04    +9.910371e-01
   2.472736e+04    +9.897528e-01   2.472743e+04    +9.834950e-01   2.472757e+04    +9.881527e-01   2.472737e+04    +9.860707e-01   2.472747e+04    +9.835453e-01
   2.472835e+04    +9.871892e-01   2.472838e+04    +9.840332e-01   2.472848e+04    +9.933997e-01   2.472839e+04    +9.933334e-01   2.472846e+04    +9.920024e-01
   2.472932e+04    +9.907247e-01   2.472933e+04    +9.827715e-01   2.472952e+04    +9.843178e-01   2.472935e+04    +9.879441e-01   2.472941e+04    +9.963616e-01
   2.473031e+04    +9.943214e-01   2.473032e+04    +9.968249e-01   2.473048e+04    +9.894510e-01   2.473037e+04    +9.892308e-01   2.473037e+04    +9.866248e-01
   2.473122e+04    +9.873427e-01   2.473124e+04    +9.879903e-01   2.473145e+04    +9.794259e-01   2.473133e+04    +9.866540e-01   2.473137e+04    +9.904879e-01
   2.473221e+04    +9.906325e-01   2.473222e+04    +9.905852e-01   2.473237e+04    +9.878178e-01   2.473232e+04    +9.890941e-01   2.473236e+04    +9.869480e-01
   2.473315e+04    +9.902991e-01   2.473315e+04    +9.948501e-01   2.473336e+04    +9.917099e-01   2.473326e+04    +9.871515e-01   2.473324e+04    +9.881613e-01
   2.473419e+04    +9.878470e-01   2.473420e+04    +9.870381e-01   2.473431e+04    +9.946830e-01   2.473423e+04    +9.852707e-01   2.473428e+04    +9.863559e-01
   2.473516e+04    +9.866576e-01   2.473519e+04    +9.838777e-01   2.473527e+04    +9.856291e-01   2.473514e+04    +9.885795e-01   2.473518e+04    +9.893492e-01
   2.473617e+04    +9.845665e-01   2.473613e+04    +9.906352e-01   2.473630e+04    +9.944469e-01   2.473615e+04    +9.888158e-01   2.473628e+04    +9.879260e-01
   2.473711e+04    +9.915291e-01   2.473713e+04    +9.850293e-01   2.473724e+04    +9.932025e-01   2.473714e+04    +9.909064e-01   2.473719e+04    +9.887833e-01
   2.473805e+04    +9.907795e-01   2.473811e+04    +9.926800e-01   2.473822e+04    +9.940748e-01   2.473810e+04    +9.845973e-01   2.473813e+04    +9.906582e-01
   2.473904e+04    +9.892564e-01   2.473914e+04    +9.892850e-01   2.473923e+04    +9.892720e-01   2.473905e+04    +9.926496e-01   2.473912e+04    +9.898269e-01
   2.474007e+04    +9.947100e-01   2.474012e+04    +9.914051e-01   2.474016e+04    +9.881621e-01   2.474004e+04    +9.929924e-01   2.474011e+04    +9.913640e-01
   2.474102e+04    +9.927056e-01   2.474103e+04    +9.915843e-01   2.474115e+04    +9.868357e-01   2.474105e+04    +9.951050e-01   2.474109e+04    +9.894859e-01
   2.474197e+04    +9.896069e-01   2.474202e+04    +9.952004e-01   2.474215e+04    +9.954104e-01   2.474202e+04    +9.916860e-01   2.474211e+04    +9.923851e-01
   2.474295e+04    +9.954759e-01   2.474298e+04    +9.921609e-01   2.474314e+04    +9.906281e-01   2.474298e+04    +9.888389e-01   2.474312e+04    +9.939717e-01
   2.474396e+04    +9.949682e-01   2.474398e+04    +9.941864e-01   2.474411e+04    +9.909831e-01   2.474393e+04    +9.930525e-01   2.474401e+04    +9.924643e-01
   2.474487e+04    +9.909732e-01   2.474493e+04    +9.891710e-01   2.474506e+04    +9.954415e-01   2.474491e+04    +9.992548e-01   2.474501e+04    +9.961055e-01
   2.474591e+04    +9.937440e-01   2.474588e+04    +9.952377e-01   2.474605e+04    +9.963768e-01   2.474593e+04    +9.909437e-01   2.474595e+04    +9.936281e-01
   2.474685e+04    +9.975679e-01   2.474689e+04    +9.964845e-01   2.474702e+04    +9.955501e-01   2.474691e+04    +9.968521e-01   2.474696e+04    +9.957276e-01
   2.474786e+04    +1.000361e+00   2.474792e+04    +9.965055e-01   2.474799e+04    +9.949142e-01   2.474790e+04    +9.979928e-01   2.474793e+04    +1.001234e+00
   2.474880e+04    +9.980588e-01   2.474895e+04    +9.996060e-01   2.474897e+04    +9.952853e-01   2.474888e+04    +9.937694e-01   2.474898e+04    +9.943733e-01
   2.474988e+04    +9.999652e-01   2.474990e+04    +9.997004e-01   2.474996e+04    +9.980474e-01   2.474986e+04    +1.000444e+00   2.474995e+04    +9.969324e-01
   2.475080e+04    +9.955874e-01   2.475088e+04    +9.957724e-01   2.475099e+04    +1.003591e+00   2.475085e+04    +9.952111e-01   2.475092e+04    +9.995051e-01
   2.475181e+04    +9.998879e-01   2.475187e+04    +9.974057e-01   2.475196e+04    +9.973071e-01   2.475184e+04    +9.968410e-01   2.475193e+04    +9.967390e-01
   2.475281e+04    +9.991119e-01   2.475284e+04    +9.975689e-01   2.475294e+04    +9.967118e-01   2.475283e+04    +9.980144e-01   2.475286e+04    +9.970604e-01
   2.475380e+04    +9.981992e-01   2.475381e+04    +9.968033e-01   2.475391e+04    +9.955897e-01   2.475383e+04    +1.004749e+00   2.475389e+04    +9.989529e-01
   2.475481e+04    +1.001595e+00   2.475480e+04    +1.004701e+00   2.475489e+04    +1.000644e+00   2.475473e+04    +1.001188e+00   2.475488e+04    +9.984682e-01
   2.475579e+04    +1.000271e+00   2.475579e+04    +1.000604e+00   2.475589e+04    +1.000225e+00   2.475576e+04    +9.959942e-01   2.475584e+04    +1.001126e+00
   2.475671e+04    +9.965588e-01   2.475679e+04    +1.000283e+00   2.475687e+04    +9.978179e-01   2.475674e+04    +9.981007e-01   2.475685e+04    +1.001744e+00
   2.475772e+04    +9.947724e-01   2.475776e+04    +9.983343e-01   2.475784e+04    +9.975007e-01   2.475771e+04    +1.001035e+00   2.475784e+04    +1.002994e+00
   2.475872e+04    +9.992869e-01   2.475873e+04    +1.004324e+00   2.475883e+04    +1.004359e+00   2.475875e+04    +9.981601e-01   2.475877e+04    +9.986821e-01
   2.475981e+04    +1.001128e+00   2.475975e+04    +9.998586e-01   2.475985e+04    +1.001495e+00   2.475978e+04    +9.961104e-01   2.475980e+04    +1.000642e+00
   2.476074e+04    +1.003877e+00   2.476068e+04    +1.001544e+00   2.476082e+04    +9.995575e-01   2.476070e+04    +9.996696e-01   2.476081e+04    +1.006536e+00
   2.476175e+04    +9.988992e-01   2.476179e+04    +9.994693e-01   2.476183e+04    +1.002577e+00   2.476172e+04    +9.997504e-01   2.476167e+04    +9.951253e-01
   2.476273e+04    +1.004843e+00   2.476263e+04    +1.006742e+00   2.476279e+04    +1.005946e+00   2.476272e+04    +1.007175e+00   2.476273e+04    +9.982916e-01
   2.476366e+04    +1.001678e+00   2.476369e+04    +1.002602e+00   2.476378e+04    +1.010690e+00   2.476364e+04    +9.997092e-01   2.476376e+04    +1.002221e+00
   2.476468e+04    +1.004197e+00   2.476463e+04    +1.000868e+00   2.476479e+04    +9.996798e-01   2.476458e+04    +1.008182e+00   2.476476e+04    +1.000936e+00
   2.476563e+04    +1.001447e+00   2.476561e+04    +1.002386e+00   2.476576e+04    +9.979108e-01   2.476560e+04    +9.985322e-01   2.476565e+04    +1.005914e+00
   2.476660e+04    +1.002569e+00   2.476654e+04    +1.004601e+00   2.476668e+04    +1.002015e+00   2.476663e+04    +1.002597e+00   2.476666e+04    +1.001491e+00
   2.476765e+04    +1.002574e+00   2.476761e+04    +1.004454e+00   2.476768e+04    +1.003675e+00   2.476757e+04    +1.005466e+00   2.476760e+04    +1.000055e+00
   2.476854e+04    +1.002539e+00   2.476856e+04    +1.000891e+00   2.476874e+04    +9.996195e-01   2.476856e+04    +1.002018e+00   2.476859e+04    +1.002558e+00
   2.476959e+04    +9.994666e-01   2.476958e+04    +1.004222e+00   2.476970e+04    +1.007529e+00   2.476952e+04    +9.990818e-01   2.476960e+04    +1.002529e+00
   2.477063e+04    +1.005905e+00   2.477055e+04    +1.005910e+00   2.477077e+04    +1.002119e+00   2.477057e+04    +1.001544e+00   2.477062e+04    +1.007195e+00
   2.477154e+04    +9.958557e-01   2.477156e+04    +1.003035e+00   2.477165e+04    +1.001150e+00   2.477150e+04    +1.003525e+00   2.477154e+04    +1.002014e+00
   2.477260e+04    +1.003470e+00   2.477251e+04    +1.004476e+00   2.477267e+04    +1.000625e+00   2.477251e+04    +9.966418e-01   2.477260e+04    +1.001910e+00
